Product	Date $ time
USB-C Charging Cable	4/16/2019 15:18
Macbook Pro Laptop	4/7/2019 13:27
AA Batteries (4-pack)	4/12/2019 2:03
Apple Airpods Headphones	4/2/2019 15:48
Lightning Charging Cable	4/24/2019 7:00
USB-C Charging Cable	4/25/2019 14:02
ThinkPad Laptop	4/25/2019 17:59
AAA Batteries (4-pack)	4/19/2019 11:13
Lightning Charging Cable	4/6/2019 13:36
Macbook Pro Laptop	4/18/2019 11:56
Wired Headphones	4/26/2019 21:52
AAA Batteries (4-pack)	4/2/2019 10:05
27in FHD Monitor	4/7/2019 8:32
USB-C Charging Cable	4/28/2019 15:25
AAA Batteries (4-pack)	4/18/2019 22:34
iPhone	4/30/2019 11:06
Lightning Charging Cable	4/30/2019 11:06
iPhone	4/11/2019 10:15
USB-C Charging Cable	4/14/2019 20:35
Google Phone	4/7/2019 17:54
Wired Headphones	4/11/2019 12:01
AAA Batteries (4-pack)	4/7/2019 8:52
Apple Airpods Headphones	4/29/2019 0:18
AAA Batteries (4-pack)	4/23/2019 10:22
27in FHD Monitor	4/12/2019 15:10
Lightning Charging Cable	4/11/2019 16:08
34in Ultrawide Monitor	4/25/2019 16:53
Wired Headphones	4/29/2019 11:12
AAA Batteries (4-pack)	4/25/2019 9:26
Bose SoundSport Headphones	4/15/2019 18:07
34in Ultrawide Monitor	4/4/2019 8:08
Wired Headphones	4/30/2019 17:37
Wired Headphones	4/28/2019 12:40
AA Batteries (4-pack)	4/26/2019 20:15
Flatscreen TV	4/26/2019 16:05
Bose SoundSport Headphones	4/13/2019 12:03
AA Batteries (4-pack)	4/11/2019 13:04
AA Batteries (4-pack)	4/6/2019 10:42
Apple Airpods Headphones	4/20/2019 9:08
Lightning Charging Cable	4/11/2019 11:48
LG Dryer	4/12/2019 15:34
AAA Batteries (4-pack)	4/13/2019 17:33
Vareebadd Phone	4/25/2019 21:27
AAA Batteries (4-pack)	4/13/2019 22:42
Lightning Charging Cable	4/4/2019 11:45
34in Ultrawide Monitor	4/13/2019 17:24
AA Batteries (4-pack)	4/15/2019 14:44
Lightning Charging Cable	4/23/2019 10:28
Flatscreen TV	4/27/2019 6:18
AAA Batteries (4-pack)	4/2/2019 0:52
AAA Batteries (4-pack)	4/27/2019 9:20
Wired Headphones	4/9/2019 20:16
Lightning Charging Cable	4/16/2019 15:44
27in FHD Monitor	4/5/2019 7:39
iPhone	4/13/2019 9:32
ThinkPad Laptop	4/24/2019 14:59
AAA Batteries (4-pack)	4/22/2019 12:36
AA Batteries (4-pack)	4/20/2019 9:19
USB-C Charging Cable	4/11/2019 11:30
Lightning Charging Cable	4/24/2019 1:22
Lightning Charging Cable	4/4/2019 17:41
27in FHD Monitor	4/14/2019 21:10
Wired Headphones	4/27/2019 4:01
Lightning Charging Cable	4/27/2019 13:46
iPhone	4/5/2019 22:26
USB-C Charging Cable	4/11/2019 11:22
USB-C Charging Cable	4/6/2019 10:12
USB-C Charging Cable	4/20/2019 21:34
Macbook Pro Laptop	4/18/2019 18:40
AAA Batteries (4-pack)	4/19/2019 11:08
Bose SoundSport Headphones	4/7/2019 10:35
USB-C Charging Cable	4/28/2019 19:13
Flatscreen TV	4/14/2019 20:50
AA Batteries (4-pack)	4/2/2019 17:33
Google Phone	4/18/2019 14:43
USB-C Charging Cable	4/18/2019 14:43
AAA Batteries (4-pack)	4/25/2019 16:28
34in Ultrawide Monitor	4/22/2019 13:31
Bose SoundSport Headphones	4/2/2019 18:01
AA Batteries (4-pack)	4/1/2019 19:43
AAA Batteries (4-pack)	4/4/2019 18:53
Wired Headphones	4/27/2019 21:46
AA Batteries (4-pack)	4/20/2019 18:50
Apple Airpods Headphones	4/2/2019 18:30
Apple Airpods Headphones	4/26/2019 5:19
AA Batteries (4-pack)	4/8/2019 18:00
Apple Airpods Headphones	4/29/2019 17:26
AA Batteries (4-pack)	4/7/2019 14:01
Flatscreen TV	4/8/2019 19:28
AA Batteries (4-pack)	4/9/2019 1:14
Wired Headphones	4/13/2019 9:18
Apple Airpods Headphones	4/23/2019 12:30
USB-C Charging Cable	4/30/2019 15:13
ThinkPad Laptop	4/29/2019 11:44
Wired Headphones	4/1/2019 11:24
Wired Headphones	4/23/2019 9:27
Apple Airpods Headphones	4/11/2019 11:54
iPhone	4/24/2019 21:16
Lightning Charging Cable	4/24/2019 21:16
Lightning Charging Cable	4/24/2019 21:16
Bose SoundSport Headphones	4/26/2019 18:02
ThinkPad Laptop	4/10/2019 10:36
34in Ultrawide Monitor	4/26/2019 10:29
Google Phone	4/19/2019 22:42
AA Batteries (4-pack)	4/8/2019 16:49
AAA Batteries (4-pack)	4/13/2019 20:10
iPhone	4/4/2019 9:11
Lightning Charging Cable	4/4/2019 9:11
USB-C Charging Cable	4/13/2019 22:05
AA Batteries (4-pack)	4/19/2019 23:50
Macbook Pro Laptop	4/9/2019 2:26
AA Batteries (4-pack)	4/18/2019 16:11
Lightning Charging Cable	4/12/2019 20:48
27in 4K Gaming Monitor	4/15/2019 0:03
iPhone	4/18/2019 16:31
AAA Batteries (4-pack)	4/23/2019 22:06
AA Batteries (4-pack)	4/15/2019 13:40
Bose SoundSport Headphones	4/26/2019 12:20
AAA Batteries (4-pack)	4/18/2019 17:54
Lightning Charging Cable	4/30/2019 23:49
20in Monitor	4/12/2019 12:31
27in FHD Monitor	4/29/2019 11:43
Lightning Charging Cable	4/28/2019 12:30
Lightning Charging Cable	4/11/2019 23:27
ThinkPad Laptop	4/3/2019 14:48
Apple Airpods Headphones	4/15/2019 13:49
Wired Headphones	4/21/2019 18:57
ThinkPad Laptop	4/2/2019 14:42
Lightning Charging Cable	4/10/2019 12:12
iPhone	4/27/2019 11:42
AA Batteries (4-pack)	4/12/2019 15:49
27in FHD Monitor	4/15/2019 17:16
AAA Batteries (4-pack)	4/30/2019 4:16
AAA Batteries (4-pack)	4/27/2019 10:55
USB-C Charging Cable	4/6/2019 13:23
27in 4K Gaming Monitor	4/28/2019 12:49
Wired Headphones	4/28/2019 11:58
USB-C Charging Cable	4/11/2019 17:06
ThinkPad Laptop	4/11/2019 9:00
Lightning Charging Cable	4/17/2019 16:12
27in 4K Gaming Monitor	4/20/2019 17:41
AAA Batteries (4-pack)	4/30/2019 11:38
Bose SoundSport Headphones	4/18/2019 15:54
Bose SoundSport Headphones	4/16/2019 15:06
Vareebadd Phone	4/10/2019 9:54
iPhone	4/26/2019 20:34
Apple Airpods Headphones	4/26/2019 20:34
Vareebadd Phone	4/21/2019 12:44
AAA Batteries (4-pack)	4/9/2019 8:42
Wired Headphones	4/2/2019 15:23
Flatscreen TV	4/6/2019 19:39
Lightning Charging Cable	4/25/2019 11:32
USB-C Charging Cable	4/19/2019 14:04
Lightning Charging Cable	4/12/2019 19:43
27in FHD Monitor	4/7/2019 9:04
AAA Batteries (4-pack)	4/25/2019 16:50
Wired Headphones	4/30/2019 9:23
AA Batteries (4-pack)	4/21/2019 22:58
Lightning Charging Cable	4/4/2019 12:20
Google Phone	4/10/2019 15:24
Apple Airpods Headphones	4/3/2019 9:46
Flatscreen TV	4/19/2019 12:41
20in Monitor	4/8/2019 15:53
AA Batteries (4-pack)	4/3/2019 6:01
Lightning Charging Cable	4/4/2019 22:54
Macbook Pro Laptop	4/2/2019 16:18
27in FHD Monitor	4/14/2019 15:07
Lightning Charging Cable	4/3/2019 16:02
Wired Headphones	4/17/2019 11:18
Bose SoundSport Headphones	4/13/2019 12:55
AAA Batteries (4-pack)	4/19/2019 13:13
Lightning Charging Cable	4/5/2019 16:51
Wired Headphones	4/10/2019 14:55
Apple Airpods Headphones	4/16/2019 19:53
Bose SoundSport Headphones	4/27/2019 22:03
Wired Headphones	4/14/2019 14:52
Lightning Charging Cable	4/14/2019 11:31
AA Batteries (4-pack)	4/29/2019 13:21
USB-C Charging Cable	4/16/2019 13:08
Bose SoundSport Headphones	4/25/2019 3:43
34in Ultrawide Monitor	4/13/2019 11:46
Apple Airpods Headphones	4/15/2019 18:57
Flatscreen TV	4/30/2019 10:39
AA Batteries (4-pack)	4/12/2019 0:17
Wired Headphones	4/17/2019 19:36
Wired Headphones	4/2/2019 13:15
iPhone	4/17/2019 11:59
Wired Headphones	4/17/2019 5:54
Bose SoundSport Headphones	4/20/2019 11:52
USB-C Charging Cable	4/3/2019 17:08
USB-C Charging Cable	4/27/2019 21:21
AA Batteries (4-pack)	4/26/2019 20:47
Wired Headphones	4/9/2019 11:09
Macbook Pro Laptop	4/23/2019 17:57
Wired Headphones	4/11/2019 7:30
Bose SoundSport Headphones	4/30/2019 15:58
USB-C Charging Cable	4/14/2019 10:40
Apple Airpods Headphones	4/14/2019 19:50
27in FHD Monitor	4/26/2019 12:24
Google Phone	4/23/2019 9:14
Wired Headphones	4/23/2019 20:53
Wired Headphones	4/23/2019 21:35
27in FHD Monitor	4/20/2019 16:55
Lightning Charging Cable	4/26/2019 18:37
AAA Batteries (4-pack)	4/25/2019 12:44
Wired Headphones	4/12/2019 13:13
Wired Headphones	4/10/2019 12:29
27in FHD Monitor	4/11/2019 21:27
27in 4K Gaming Monitor	4/29/2019 17:40
AAA Batteries (4-pack)	4/17/2019 2:28
AAA Batteries (4-pack)	4/25/2019 14:46
Macbook Pro Laptop	4/23/2019 10:53
27in 4K Gaming Monitor	4/4/2019 14:53
ThinkPad Laptop	4/19/2019 12:47
USB-C Charging Cable	4/3/2019 16:06
34in Ultrawide Monitor	4/3/2019 22:52
Bose SoundSport Headphones	4/19/2019 19:38
Bose SoundSport Headphones	4/1/2019 9:43
Apple Airpods Headphones	4/27/2019 9:22
Lightning Charging Cable	4/1/2019 16:05
AA Batteries (4-pack)	4/16/2019 12:11
iPhone	4/15/2019 14:14
Wired Headphones	4/15/2019 14:14
Lightning Charging Cable	4/1/2019 16:13
27in FHD Monitor	4/11/2019 19:53
USB-C Charging Cable	4/17/2019 6:14
Lightning Charging Cable	4/7/2019 20:27
Lightning Charging Cable	4/27/2019 15:23
Lightning Charging Cable	4/28/2019 11:28
USB-C Charging Cable	4/15/2019 19:09
Bose SoundSport Headphones	4/13/2019 9:17
AA Batteries (4-pack)	4/1/2019 21:44
Flatscreen TV	4/16/2019 0:24
Lightning Charging Cable	4/23/2019 13:41
Lightning Charging Cable	4/18/2019 17:39
Bose SoundSport Headphones	4/17/2019 17:32
27in FHD Monitor	4/19/2019 19:46
27in 4K Gaming Monitor	4/14/2019 14:07
Bose SoundSport Headphones	4/14/2019 14:21
AAA Batteries (4-pack)	4/5/2019 22:47
AA Batteries (4-pack)	4/22/2019 22:54
USB-C Charging Cable	4/9/2019 21:03
AA Batteries (4-pack)	4/2/2019 13:17
AA Batteries (4-pack)	4/1/2019 18:05
Bose SoundSport Headphones	4/30/2019 12:51
Wired Headphones	4/1/2019 7:17
Lightning Charging Cable	4/10/2019 14:54
Apple Airpods Headphones	4/30/2019 19:58
AAA Batteries (4-pack)	4/30/2019 19:58
Apple Airpods Headphones	4/12/2019 17:40
LG Dryer	4/20/2019 11:19
Wired Headphones	4/23/2019 16:57
AA Batteries (4-pack)	4/5/2019 0:29
27in 4K Gaming Monitor	4/10/2019 15:24
AAA Batteries (4-pack)	4/27/2019 19:07
USB-C Charging Cable	4/23/2019 7:19
Bose SoundSport Headphones	4/24/2019 11:51
iPhone	4/3/2019 11:57
USB-C Charging Cable	4/22/2019 16:26
Apple Airpods Headphones	4/22/2019 10:55
Apple Airpods Headphones	4/7/2019 13:35
USB-C Charging Cable	4/6/2019 10:37
AA Batteries (4-pack)	4/29/2019 11:21
Apple Airpods Headphones	4/29/2019 18:00
AAA Batteries (4-pack)	4/12/2019 8:34
Lightning Charging Cable	4/20/2019 12:41
Apple Airpods Headphones	4/2/2019 8:41
Lightning Charging Cable	4/15/2019 9:12
AA Batteries (4-pack)	4/16/2019 23:22
iPhone	4/4/2019 21:43
AAA Batteries (4-pack)	4/21/2019 9:51
Bose SoundSport Headphones	4/13/2019 9:14
AA Batteries (4-pack)	4/11/2019 17:48
Lightning Charging Cable	4/11/2019 17:48
AAA Batteries (4-pack)	4/19/2019 14:57
34in Ultrawide Monitor	4/24/2019 20:23
AA Batteries (4-pack)	4/25/2019 13:03
iPhone	4/19/2019 7:30
USB-C Charging Cable	4/18/2019 11:23
AAA Batteries (4-pack)	4/2/2019 16:33
Wired Headphones	4/2/2019 21:09
Bose SoundSport Headphones	4/21/2019 9:27
USB-C Charging Cable	4/8/2019 18:53
Bose SoundSport Headphones	4/30/2019 18:09
USB-C Charging Cable	4/13/2019 6:17
Apple Airpods Headphones	4/15/2019 10:22
	
LG Dryer	4/21/2019 10:49
USB-C Charging Cable	4/22/2019 14:56
AA Batteries (4-pack)	4/9/2019 12:55
Apple Airpods Headphones	4/9/2019 12:55
27in 4K Gaming Monitor	4/13/2019 13:59
USB-C Charging Cable	4/17/2019 20:28
AA Batteries (4-pack)	4/19/2019 19:44
Bose SoundSport Headphones	4/4/2019 20:49
20in Monitor	4/18/2019 17:20
20in Monitor	4/15/2019 17:15
Macbook Pro Laptop	4/15/2019 17:15
Wired Headphones	4/30/2019 22:02
Wired Headphones	4/16/2019 17:10
Lightning Charging Cable	4/12/2019 19:33
AAA Batteries (4-pack)	4/5/2019 22:19
Apple Airpods Headphones	4/17/2019 16:59
iPhone	4/16/2019 23:51
27in FHD Monitor	4/28/2019 12:07
iPhone	4/10/2019 22:16
Lightning Charging Cable	4/10/2019 22:16
34in Ultrawide Monitor	4/22/2019 21:40
Google Phone	4/9/2019 19:52
AA Batteries (4-pack)	4/24/2019 11:28
iPhone	4/20/2019 12:15
AA Batteries (4-pack)	4/26/2019 17:33
Lightning Charging Cable	4/30/2019 18:00
27in 4K Gaming Monitor	4/19/2019 15:10
Apple Airpods Headphones	4/14/2019 20:40
USB-C Charging Cable	4/14/2019 15:30
iPhone	4/30/2019 11:40
Wired Headphones	4/30/2019 11:40
27in 4K Gaming Monitor	4/13/2019 20:43
Wired Headphones	4/18/2019 23:13
Apple Airpods Headphones	4/14/2019 21:41
AAA Batteries (4-pack)	4/27/2019 15:52
Wired Headphones	4/27/2019 15:52
Lightning Charging Cable	4/5/2019 12:42
USB-C Charging Cable	4/6/2019 18:37
Wired Headphones	4/16/2019 5:28
Wired Headphones	4/19/2019 14:19
Bose SoundSport Headphones	4/17/2019 9:26
Apple Airpods Headphones	4/2/2019 14:02
Apple Airpods Headphones	4/17/2019 11:15
USB-C Charging Cable	4/9/2019 5:26
27in FHD Monitor	4/8/2019 2:23
Apple Airpods Headphones	4/7/2019 19:18
Apple Airpods Headphones	4/25/2019 19:19
AAA Batteries (4-pack)	4/20/2019 17:57
USB-C Charging Cable	4/11/2019 19:55
Bose SoundSport Headphones	4/13/2019 9:43
AA Batteries (4-pack)	4/16/2019 17:55
Macbook Pro Laptop	4/12/2019 19:29
Bose SoundSport Headphones	4/21/2019 14:33
27in FHD Monitor	4/21/2019 14:33
USB-C Charging Cable	4/21/2019 11:14
Wired Headphones	4/23/2019 9:54
Google Phone	4/29/2019 12:14
Apple Airpods Headphones	4/20/2019 13:50
Wired Headphones	4/20/2019 13:50
Apple Airpods Headphones	4/26/2019 18:50
iPhone	4/23/2019 9:06
AA Batteries (4-pack)	4/5/2019 22:02
34in Ultrawide Monitor	4/6/2019 15:08
Lightning Charging Cable	4/4/2019 9:09
AA Batteries (4-pack)	4/28/2019 16:19
Wired Headphones	4/1/2019 9:43
Bose SoundSport Headphones	4/23/2019 13:02
USB-C Charging Cable	4/15/2019 19:16
Google Phone	4/24/2019 22:21
Wired Headphones	4/24/2019 22:21
USB-C Charging Cable	4/11/2019 9:40
iPhone	4/22/2019 11:46
Wired Headphones	4/17/2019 15:19
27in FHD Monitor	4/19/2019 13:30
AAA Batteries (4-pack)	4/4/2019 16:22
USB-C Charging Cable	4/17/2019 8:18
Macbook Pro Laptop	4/6/2019 21:24
Lightning Charging Cable	4/29/2019 13:07
USB-C Charging Cable	4/23/2019 7:27
Google Phone	4/13/2019 16:46
USB-C Charging Cable	4/13/2019 16:46
Lightning Charging Cable	4/9/2019 15:14
Flatscreen TV	4/30/2019 15:01
AA Batteries (4-pack)	4/21/2019 13:16
Bose SoundSport Headphones	4/7/2019 11:40
Macbook Pro Laptop	4/18/2019 7:45
Lightning Charging Cable	4/14/2019 12:48
Lightning Charging Cable	4/8/2019 21:20
Lightning Charging Cable	4/21/2019 19:43
Lightning Charging Cable	4/16/2019 9:44
AA Batteries (4-pack)	4/3/2019 13:33
AA Batteries (4-pack)	4/20/2019 15:56
USB-C Charging Cable	4/9/2019 10:43
Lightning Charging Cable	4/27/2019 19:38
AA Batteries (4-pack)	4/14/2019 18:09
Bose SoundSport Headphones	4/7/2019 13:57
AA Batteries (4-pack)	4/21/2019 9:05
Lightning Charging Cable	4/23/2019 21:58
AAA Batteries (4-pack)	4/16/2019 11:39
ThinkPad Laptop	4/16/2019 11:18
20in Monitor	4/3/2019 21:22
AAA Batteries (4-pack)	4/7/2019 21:09
AA Batteries (4-pack)	4/6/2019 7:31
AAA Batteries (4-pack)	4/26/2019 18:56
Wired Headphones	4/27/2019 13:19
Bose SoundSport Headphones	4/1/2019 11:21
Lightning Charging Cable	4/25/2019 19:30
AA Batteries (4-pack)	4/26/2019 14:15
Apple Airpods Headphones	4/9/2019 17:38
AAA Batteries (4-pack)	4/25/2019 20:55
Bose SoundSport Headphones	4/7/2019 21:44
Apple Airpods Headphones	4/7/2019 1:30
27in FHD Monitor	4/6/2019 14:30
Macbook Pro Laptop	4/10/2019 18:15
AA Batteries (4-pack)	4/10/2019 18:15
AAA Batteries (4-pack)	4/5/2019 16:11
AA Batteries (4-pack)	4/5/2019 10:19
Apple Airpods Headphones	4/7/2019 17:37
Wired Headphones	4/17/2019 9:23
AA Batteries (4-pack)	4/1/2019 16:09
AAA Batteries (4-pack)	4/17/2019 12:52
27in FHD Monitor	4/1/2019 19:28
AA Batteries (4-pack)	4/28/2019 20:12
AA Batteries (4-pack)	4/16/2019 18:33
AAA Batteries (4-pack)	4/15/2019 16:49
Wired Headphones	4/8/2019 12:02
Wired Headphones	4/15/2019 19:46
34in Ultrawide Monitor	5/1/2019 0:46
Wired Headphones	4/8/2019 10:35
USB-C Charging Cable	4/6/2019 18:26
Wired Headphones	4/9/2019 20:21
Bose SoundSport Headphones	4/25/2019 16:04
AAA Batteries (4-pack)	4/12/2019 17:13
ThinkPad Laptop	4/4/2019 12:25
USB-C Charging Cable	4/16/2019 15:54
Google Phone	4/30/2019 15:52
AAA Batteries (4-pack)	4/4/2019 16:13
USB-C Charging Cable	4/10/2019 10:41
AAA Batteries (4-pack)	4/14/2019 13:34
Lightning Charging Cable	4/4/2019 7:03
AA Batteries (4-pack)	4/22/2019 11:59
USB-C Charging Cable	4/3/2019 8:13
Lightning Charging Cable	4/13/2019 18:14
Macbook Pro Laptop	4/26/2019 17:25
USB-C Charging Cable	4/20/2019 22:54
AAA Batteries (4-pack)	4/6/2019 17:37
Wired Headphones	4/12/2019 20:29
Wired Headphones	4/30/2019 11:25
Apple Airpods Headphones	4/27/2019 6:18
Lightning Charging Cable	4/9/2019 6:27
Bose SoundSport Headphones	4/12/2019 18:02
iPhone	4/4/2019 16:12
Lightning Charging Cable	4/4/2019 16:12
27in FHD Monitor	4/9/2019 21:39
AA Batteries (4-pack)	4/8/2019 14:44
Apple Airpods Headphones	4/12/2019 14:54
Flatscreen TV	4/5/2019 6:10
Wired Headphones	4/13/2019 18:17
AA Batteries (4-pack)	4/27/2019 15:32
Lightning Charging Cable	4/27/2019 15:32
AA Batteries (4-pack)	4/29/2019 6:11
iPhone	4/17/2019 13:48
AAA Batteries (4-pack)	4/23/2019 16:53
USB-C Charging Cable	4/8/2019 13:41
Wired Headphones	4/24/2019 12:12
Lightning Charging Cable	4/2/2019 13:52
Lightning Charging Cable	4/21/2019 6:59
AA Batteries (4-pack)	4/23/2019 0:08
Lightning Charging Cable	4/12/2019 14:00
Apple Airpods Headphones	4/15/2019 15:54
Lightning Charging Cable	4/2/2019 17:34
Wired Headphones	4/23/2019 14:39
Apple Airpods Headphones	4/30/2019 22:16
AA Batteries (4-pack)	4/16/2019 19:54
27in FHD Monitor	4/11/2019 19:19
Bose SoundSport Headphones	4/21/2019 16:04
Lightning Charging Cable	4/6/2019 19:59
AA Batteries (4-pack)	4/4/2019 10:45
Lightning Charging Cable	4/12/2019 21:37
Lightning Charging Cable	4/4/2019 10:51
34in Ultrawide Monitor	4/15/2019 22:26
27in 4K Gaming Monitor	4/3/2019 7:11
Bose SoundSport Headphones	4/1/2019 13:22
Bose SoundSport Headphones	4/6/2019 14:07
27in 4K Gaming Monitor	4/28/2019 18:01
Lightning Charging Cable	4/13/2019 16:48
AAA Batteries (4-pack)	4/11/2019 11:46
27in 4K Gaming Monitor	4/25/2019 20:50
AA Batteries (4-pack)	4/10/2019 13:57
Wired Headphones	4/21/2019 0:25
AAA Batteries (4-pack)	4/11/2019 14:18
AA Batteries (4-pack)	4/9/2019 11:26
USB-C Charging Cable	4/11/2019 13:51
Apple Airpods Headphones	4/24/2019 11:18
ThinkPad Laptop	4/29/2019 14:58
AAA Batteries (4-pack)	4/21/2019 11:08
20in Monitor	4/15/2019 17:19
27in 4K Gaming Monitor	4/12/2019 12:46
27in 4K Gaming Monitor	4/24/2019 17:54
Bose SoundSport Headphones	4/24/2019 17:54
USB-C Charging Cable	4/28/2019 1:53
AAA Batteries (4-pack)	4/28/2019 1:53
Bose SoundSport Headphones	4/24/2019 23:55
Lightning Charging Cable	4/21/2019 15:21
Wired Headphones	4/18/2019 11:07
Bose SoundSport Headphones	4/21/2019 22:13
Lightning Charging Cable	4/19/2019 18:12
Bose SoundSport Headphones	4/23/2019 21:46
Apple Airpods Headphones	4/29/2019 10:03
34in Ultrawide Monitor	4/13/2019 10:35
Google Phone	4/23/2019 18:22
USB-C Charging Cable	4/23/2019 18:22
iPhone	4/9/2019 11:18
Lightning Charging Cable	4/20/2019 12:34
Lightning Charging Cable	4/9/2019 22:15
Lightning Charging Cable	4/9/2019 22:15
Lightning Charging Cable	4/22/2019 20:30
Google Phone	4/22/2019 20:30
Wired Headphones	4/21/2019 22:49
Lightning Charging Cable	4/11/2019 14:26
Google Phone	4/19/2019 17:40
USB-C Charging Cable	4/19/2019 17:40
Wired Headphones	4/19/2019 17:40
USB-C Charging Cable	4/9/2019 14:08
USB-C Charging Cable	4/8/2019 14:44
Wired Headphones	4/5/2019 23:05
AA Batteries (4-pack)	4/3/2019 18:53
Wired Headphones	4/21/2019 18:40
Lightning Charging Cable	4/10/2019 17:38
AA Batteries (4-pack)	4/24/2019 16:35
AAA Batteries (4-pack)	4/27/2019 13:22
iPhone	4/29/2019 15:19
USB-C Charging Cable	4/29/2019 15:19
USB-C Charging Cable	4/18/2019 13:27
Wired Headphones	4/14/2019 19:17
Apple Airpods Headphones	4/18/2019 21:52
AA Batteries (4-pack)	4/10/2019 14:06
AAA Batteries (4-pack)	4/25/2019 8:14
USB-C Charging Cable	4/4/2019 17:15
AAA Batteries (4-pack)	4/12/2019 11:41
USB-C Charging Cable	4/9/2019 22:32
USB-C Charging Cable	4/25/2019 17:46
Apple Airpods Headphones	4/16/2019 12:15
Lightning Charging Cable	4/25/2019 11:41
Apple Airpods Headphones	4/8/2019 2:12
Bose SoundSport Headphones	4/11/2019 18:08
Bose SoundSport Headphones	4/25/2019 12:30
27in 4K Gaming Monitor	4/15/2019 23:28
27in FHD Monitor	4/18/2019 20:17
Apple Airpods Headphones	4/29/2019 6:20
AA Batteries (4-pack)	4/15/2019 23:23
USB-C Charging Cable	4/17/2019 19:40
USB-C Charging Cable	4/11/2019 1:04
iPhone	4/14/2019 19:58
Apple Airpods Headphones	4/1/2019 11:53
USB-C Charging Cable	4/3/2019 16:07
Wired Headphones	4/9/2019 11:48
AAA Batteries (4-pack)	4/11/2019 21:13
Wired Headphones	4/23/2019 14:32
Wired Headphones	4/8/2019 18:55
Bose SoundSport Headphones	4/19/2019 11:39
Lightning Charging Cable	4/1/2019 19:45
Apple Airpods Headphones	4/27/2019 19:32
AA Batteries (4-pack)	4/20/2019 10:28
AA Batteries (4-pack)	4/30/2019 20:50
Bose SoundSport Headphones	4/3/2019 10:46
Wired Headphones	4/27/2019 8:56
USB-C Charging Cable	4/14/2019 21:12
AAA Batteries (4-pack)	4/9/2019 13:23
AA Batteries (4-pack)	4/8/2019 10:42
Wired Headphones	4/7/2019 10:51
Macbook Pro Laptop	4/29/2019 13:55
20in Monitor	4/18/2019 7:32
27in 4K Gaming Monitor	4/11/2019 13:36
34in Ultrawide Monitor	4/12/2019 15:16
Wired Headphones	4/1/2019 6:47
Wired Headphones	4/1/2019 9:31
USB-C Charging Cable	4/6/2019 9:55
USB-C Charging Cable	4/21/2019 13:34
Apple Airpods Headphones	4/2/2019 18:10
USB-C Charging Cable	4/26/2019 23:15
Vareebadd Phone	4/10/2019 20:20
Apple Airpods Headphones	4/1/2019 13:18
Wired Headphones	4/9/2019 8:45
AA Batteries (4-pack)	4/30/2019 16:02
LG Dryer	4/16/2019 17:10
Wired Headphones	4/27/2019 16:20
